sampleID,IGSN,core,depth,enzyme,temperature,substrate_conc,activity
N/A,N/A,N/A,cm,N/A,degreeCelsius,micromolar,nmol/g_dry_soil/h
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,80,224.0653266
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,80,184.7257075
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,40,125.4761805
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,40,161.6653245
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,40,187.2460954
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,40,169.3201978
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,10,94.41144481
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,10,87.26372662
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,10,90.05194802
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,25,10,101.2274745
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,1200,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,1200,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,1200,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,1200,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,700,367.6661153
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,700,408.8611706
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,700,360.977887
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,700,469.8038788
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,350,352.5241365
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,350,443.6027051
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,350,413.0963374
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,350,504.1239772
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,200,438.8385803
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,200,412.8012173
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,200,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,200,422.7437976
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,130,351.259217
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,130,345.6201226
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,130,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,130,360.576646
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,80,285.4504241
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,80,269.9438694
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,80,354.9771862
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,80,353.9038611
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,40,211.6251726
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,40,245.9537488
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,40,231.6733055
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,40,309.6567994
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,10,134.7568355
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,10,138.2530995
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,10,152.7818207
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,35,10,159.9194959
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,1200,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,1200,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,1200,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,1200,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,700,406.6033999
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,700,459.6135366
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,700,398.559128
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,700,569.1427908
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,350,450.8366846
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,350,492.0111297
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,350,534.65937
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,350,591.7549879
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,200,502.5463222
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,200,472.52065
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,200,598.1849401
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,200,531.3957478
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,130,504.3751257
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,130,525.757942
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,130,581.707533
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,130,494.7745353
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,80,422.5018238
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,80,466.2530859
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,80,480.5482024
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,80,476.2279367
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,40,361.2790097
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,40,357.8095469
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,40,424.0896522
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,40,429.1386794
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,10,234.7868856
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,10,235.8585253
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,10,249.6213088
BE201907091COP5060,IEBWE00A2,Core1,50-60,AP,50,10,242.2418719
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,450,37.1642756
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,450,29.6400165
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,450,15.17002002
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,450,11.16765098
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,250,15.1535529
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,250,15.57701412
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,250,12.35064297
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,250,12.92638333
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,150,8.244304589
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,150,10.24479377
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,150,8.722697553
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,150,11.17307081
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,100,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,100,7.791801956
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,100,6.951832915
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,100,9.74570345
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,60,8.450434636
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,60,10.51211361
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,60,7.919195938
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,60,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,30,10.28619929
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,30,14.65709779
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,30,5.555115388
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,30,8.086843267
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,10,5.482087457
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,10,7.595916832
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,10,7.840676022
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,4,10,5.555098011
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,450,34.65203022
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,450,45.94018922
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,450,37.5930017
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,450,42.32767709
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,250,32.15986933
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,250,26.72478332
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,250,35.15104946
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,250,39.87944876
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,150,31.75005133
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,150,34.52658949
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,150,59.1689933
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,150,59.68614236
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,100,22.80581368
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,100,38.5989435
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,100,27.90575697
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,100,19.82969614
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,60,33.31518451
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,60,31.34072948
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,60,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,60,33.09803211
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,30,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,30,22.61539323
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,30,34.18221021
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,30,32.55670528
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,10,19.70150665
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,10,19.00737211
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,10,18.19273681
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,10,10,19.24084231
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,450,142.6579925
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,450,45.2112595
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,450,31.98337516
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,450,73.42163746
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,250,39.52408221
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,250,40.0178657
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,250,64.94194676
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,250,48.62192311
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,150,37.60109364
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,150,43.46057779
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,150,54.87752318
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,150,46.07930818
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,100,6.11610811
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,100,32.10565889
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,100,41.93218998
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,100,28.32438
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,60,25.56962156
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,60,28.91104962
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,60,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,60,27.93307067
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,30,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,30,22.00842794
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,30,22.07314713
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,30,24.97352587
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,10,18.89414809
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,10,17.60815372
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,10,25.04367011
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,16,10,20.89325211
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,450,60.09325758
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,450,73.74569366
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,450,87.03361196
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,450,47.95889089
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,250,55.82569742
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,250,59.61351261
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,250,58.7905175
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,250,55.4996691
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,150,87.58288583
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,150,58.80409395
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,150,55.81889711
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,150,77.27903233
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,100,43.20571875
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,100,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,100,43.14458844
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,100,30.77702093
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,60,18.22869742
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,60,36.10365312
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,60,90.13718765
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,60,51.93300749
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,30,50.16005239
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,30,41.85991463
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,30,39.6501671
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,30,31.3885188
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,10,20.42462151
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,10,22.59587958
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,10,19.13522477
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,25,10,31.64995784
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,450,115.0834881
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,450,125.1826746
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,450,78.98895488
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,450,91.37739216
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,250,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,250,105.6308525
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,250,94.95998995
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,250,102.9150728
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,150,113.8986451
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,150,105.3998971
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,150,81.9777293
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,150,89.40315235
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,100,237.4725521
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,100,221.5089111
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,100,69.30938349
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,100,81.16052164
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,60,126.9111869
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,60,108.9205786
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,60,125.1414101
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,60,82.71260395
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,30,109.6087748
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,30,121.0754003
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,30,88.41347007
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,30,84.20674892
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,10,41.42354789
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,10,64.49939962
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,10,43.83120821
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,35,10,65.01505399
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,800,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,450,115.6952556
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,450,139.9907933
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,450,139.1969431
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,450,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,250,96.4390991
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,250,114.7720426
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,250,176.4168991
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,250,131.7079025
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,150,93.03899448
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,150,177.0650822
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,150,186.2611926
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,150,117.1369414
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,100,127.6675148
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,100,133.4824971
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,100,130.882434
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,100,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,60,80.08808536
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,60,153.8289885
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,60,158.8350106
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,60,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,30,92.15054517
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,30,120.0433986
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,30,134.5163468
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,30,167.8940896
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,10,70.31100766
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,10,58.00226036
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,10,85.45460244
BE201907091COP5060,IEBWE00A2,Core1,50-60,BG,50,10,88.79040081
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,600,0.929366934
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,600,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,600,0.835790449
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,600,0.691302743
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,350,1.040061878
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,350,1.387404964
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,350,1.23203961
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,350,0.610211352
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,190,0.72619297
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,190,0.839235979
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,190,0.439019866
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,190,0.545092886
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,110,0.914959644
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,110,0.955575379
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,110,0.549960317
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,110,0.571324847
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,70,0.542672137
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,70,0.292486227
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,70,0.340032077
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,70,0.371381076
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,40,0.320136609
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,40,0.313358016
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,40,0.287790758
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,40,0.369014253
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,20,0.204663623
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,20,0.200125953
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,20,0.203770444
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,20,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,10,0.17214097
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,10,0.114698374
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,10,0.101228911
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,4,10,0.092472563
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,600,7.479319951
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,600,4.481039295
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,600,3.895012043
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,600,3.203189702
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,350,4.174311261
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,350,2.682612155
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,350,2.727026269
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,350,3.262721412
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,190,2.37360616
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,190,2.251806246
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,190,2.244095361
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,190,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,110,1.246690012
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,110,2.038578941
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,110,1.522284909
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,110,2.08587917
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,70,0.878289086
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,70,1.933091494
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,70,1.751834682
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,70,1.422875797
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,40,0.686044359
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,40,1.225995794
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,40,0.969860313
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,40,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,20,0.494751477
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,20,0.931779361
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,20,0.518583796
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,20,0.741339454
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,10,0.387147205
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,10,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,10,0.389085859
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,10,10,0.384902449
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,600,-9999
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,600,4.95109286
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,600,4.757866875
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,600,5.036452463
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,350,3.790585644
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,350,3.548992742
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,350,2.580597033
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,350,2.875949416
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,190,2.571651231
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,190,2.349181539
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,190,2.192268504
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,190,2.392488207
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,110,2.134089144
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,110,2.09007253
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,110,1.546813262
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,110,1.957826321
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,70,1.263331628
BE201907091COP5060,IEBWE00A2,Core1,50-60,LAP,16,70,1.876981225
