date.m,Almont,Billy_Barr,Castnet,Judd_Falls,KCOCREST10,KCOCREST4,KCOCREST6,KCOMTCRE2,Kettle_Ponds,Mexican_Cut,MRMEX,MTAPC2,NRCS_1141,NRCS_380,NRCS_680,NRCS_737,Snodgrass
mm-YY,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month,mm/month
Aug-73,0.978716182,0.914087025,0.913998587,0.913746193,0.905326004,0.894061275,0.965814764,0.852149075,0.913433915,0.878799543,0.847439723,0.491443567,0.576712697,0.574854421,0.28001454,0.891841942,0.945709211
Sep-73,0.701994133,0.670937972,0.665624556,0.665396216,0.571425322,0.578686438,0.669053868,0.565712891,0.677100434,0.702366661,0.651429247,0.260100193,0.38696197,0.56531884,0.111871908,0.699371881,0.656606405
Oct-73,-0.115109116,0.039064234,0.038970735,0.037229392,-0.166017006,-0.170552387,-0.053400722,-0.151665604,0.075279855,0.093510709,0.005133243,-0.386367308,-0.110681976,-0.106944105,-0.579249694,0.066017474,-0.064611884
Nov-73,-0.657936612,-0.288373347,-0.288474162,-0.28785881,-0.70696084,-0.701671611,-0.566039802,-0.645114935,-0.235622224,-0.114095555,-0.241611251,-0.801671252,-0.280230167,-0.441212449,-1.005684225,-0.196890505,-0.537093746
Dec-73,-0.770200043,-0.384121693,-0.384232734,-0.383401718,-1.086388353,-1.078420589,-0.88223109,-0.904385852,-0.29262905,0.012991608,-0.124303981,-0.732080559,-0.169442154,-0.902175987,-0.961541967,-0.13699085,-0.78953881
Jan-74,-0.37836272,0.124269243,0.124150646,0.125248951,-0.472245526,-0.473275294,-0.289669633,-0.336768244,0.21134163,0.617191896,0.477028847,-0.313813826,0.207589937,-0.348784795,-0.518068472,0.477080696,-0.235399855
Feb-74,-0.417312554,0.107787187,0.107676539,0.109000481,-0.45413508,-0.446696569,-0.304560404,-0.339283444,0.193463268,0.589156954,0.458835806,-0.329968387,0.238270074,-0.346639084,-0.575372853,0.448672225,-0.245460391
Mar-74,-0.746693209,-0.065523869,-0.065649732,-0.063590944,-0.70602017,-0.691758039,-0.555862476,-0.578479795,0.042325622,0.458931938,0.306079637,-0.562081945,0.134337319,-0.600170563,-0.798752997,0.307600048,-0.485471007
Apr-74,-0.928936123,-0.053807922,-0.05394246,-0.051524687,-0.766717277,-0.737848906,-0.578503441,-0.655105453,0.064500376,0.489967415,0.327257049,-0.678044799,0.154455055,-0.664888818,-0.923092427,0.344468423,-0.534463547
May-74,-1.724119127,-0.67756445,-0.67770707,-0.674727896,-1.275306644,-1.244022926,-1.118051637,-1.195290125,-0.53895749,0.019320263,-0.175464896,-1.481115823,-0.440282628,-0.83944089,-1.639315737,-0.132811232,-1.095174057
Jun-74,-1.875602015,-0.665734893,-0.665872826,-0.663053748,-1.36842362,-1.351533312,-1.215337854,-1.286549415,-0.517233119,-0.006199719,-0.209317927,-1.576511622,-0.436143658,-0.90524015,-1.78050761,-0.156029261,-1.165820646
Jul-74,-2.064463536,-0.692943615,-0.693085782,-0.69009227,-1.407036588,-1.373512502,-1.197332988,-1.340070647,-0.549757061,-0.035692291,-0.246505445,-1.782454115,-0.499758737,-0.925629516,-2.083255243,-0.179544455,-1.206485107
Aug-74,-2.03577793,-0.648921781,-0.649059441,-0.646143853,-1.330761801,-1.299519042,-1.129167344,-1.282860546,-0.506463167,-0.025570094,-0.236550205,-1.831337169,-0.502795518,-0.887733053,-2.172190839,-0.168391097,-1.151492723
Sep-74,-1.962727101,-0.789589983,-0.798552634,-0.795843952,-1.394342291,-1.363269493,-1.212496897,-1.337354521,-0.659505868,-0.141771624,-0.348183064,-1.783950465,-0.624096443,-1.354106414,-2.072648156,-0.286035308,-1.245049346
Oct-74,-1.666901572,-0.514714936,-0.514847287,-0.514448379,-0.973345245,-0.955690497,-0.819203471,-0.98918189,-0.397492484,0.019785346,-0.167411937,-1.475899401,-0.448131837,-0.682570062,-1.796565867,-0.084205472,-0.897930068
Nov-74,-1.44742102,-0.468263546,-0.468393764,-0.466057477,-0.820517393,-0.800108916,-0.718021642,-0.870801545,-0.355085301,0.02698556,-0.155071173,-1.361180631,-0.425263858,-0.601900513,-1.63202907,-0.081967325,-0.787613068
Dec-74,-1.708162793,-0.945381327,-0.945518749,-0.947182062,-1.296281738,-1.273709738,-1.221795488,-1.321486941,-0.829061096,-0.410606383,-0.612379273,-1.723895138,-0.718324194,-1.329448063,-2.03044977,-0.544437544,-1.249844799
Jan-75,-1.875674297,-1.082576157,-1.082715639,-1.080302317,-1.608436802,-1.602600643,-1.505443293,-1.541175446,-0.944917719,-0.374205224,-0.572253711,-1.758844242,-0.558701054,-1.558067638,-2.232169221,-0.561328023,-1.467736259
