Depth,GR_RAW,TH232_RAW,K40_RAW,U238_RAW,MAGNETIC_SUSCEPTIBILITY,EM_IND_RESISTIVITY,FLUID_CONDUCTIVITY,TEMP,AMBIENT_HEAT_PULSE_GW_FLOW#1,AMBIENT_SFM_GW_FLOW_(TOTAL)
M,APR,PPM,%,PPM,‘10e-3,OHM-M,US/CM,C,GPM (NEG=DOWN),GPM (NEG=DOWN)
1.36639999999966,132.178,18.6171,2.32796,7.09898,,59.7584,,,,
1.36849999999965,133.854,19.0955,2.26234,6.77308,,59.5824,,,,
1.37059999999965,135.531,19.5739,2.19673,6.44718,,59.4063,,,,
1.37269999999965,137.207,20.0523,2.13112,6.12128,,59.2302,,,,
1.37479999999965,138.883,20.5307,2.0655,5.79537,,59.0541,,,,
1.37689999999965,140.56,21.0091,1.99989,5.46947,,58.878,,,,
1.37899999999965,142.236,21.4876,1.93428,5.14357,,58.702,,,,
1.38109999999965,143.741,21.247,1.97559,4.86726,,58.5259,,,,
1.38319999999964,145.181,20.7312,2.05785,4.60995,,58.3498,,,,
1.38529999999964,146.621,20.2153,2.14011,4.35263,,58.4938,,,,
1.38739999999964,148.061,19.6994,2.22237,4.09531,,58.6598,,,,
1.38949999999964,149.502,19.1836,2.30463,3.838,,58.8258,,,,
1.39159999999964,150.942,18.6677,2.38689,3.58068,,58.9919,,,,
1.39369999999964,152.382,18.1518,2.46916,3.32335,,59.1579,,,,
1.39579999999964,153.822,17.636,2.55142,3.06604,,59.3239,,,,
1.39789999999964,155.262,17.1201,2.63368,2.80872,,59.4899,,,,
1.39999999999963,156.702,16.6043,2.71594,2.5514,,59.6559,,,,
1.40209999999963,158.142,16.0884,2.7982,2.29409,,59.822,,,,
1.40419999999963,159.582,15.5726,2.88046,2.03677,,59.988,,,,
1.40629999999963,161.022,15.0567,2.96272,1.77945,,60.154,,,,
1.40839999999963,162.462,14.5408,3.04499,1.52214,,60.32,,,,
1.41049999999963,162.667,14.2185,3.01335,1.79711,,60.4861,,,,
1.41259999999963,161.274,14.1463,2.83446,2.76026,,60.6521,,,,
1.41469999999962,159.881,14.0741,2.65557,3.72341,,60.8297,,,,
1.41679999999962,158.489,14.0019,2.47669,4.68656,,61.0136,,,,
1.41889999999962,157.096,13.9297,2.2978,5.64971,,61.1975,,,,
1.42099999999962,155.703,13.8575,2.1189,6.61291,,61.3813,,,,
1.42309999999962,154.311,13.7854,1.94001,7.57606,,61.5652,,,,
1.42519999999962,152.918,13.7132,1.76112,8.53921,,61.7491,,,,
1.42729999999962,151.525,13.641,1.58224,9.50235,,61.933,,,,
1.42939999999962,150.133,13.5688,1.40335,10.4655,,62.1169,,,,
1.43149999999961,148.74,13.4966,1.22446,11.4287,,62.3007,,,,
1.43359999999961,147.347,13.4244,1.04557,12.3918,,62.4846,,,,
1.43569999999961,145.955,13.3522,0.866684,13.3549,,62.6685,,,,
1.43779999999961,144.562,13.2801,0.687796,14.3181,,62.8524,,,,
1.43989999999961,143.593,13.6235,0.543731,15.1606,,63.0362,,,,
1.44199999999961,145.009,16.3037,0.595462,15.325,,63.2201,,,,
1.44409999999961,146.425,18.9839,0.647193,15.4893,,63.4003,,,,
1.4461999999996,147.84,21.6642,0.698924,15.6537,,63.5739,,,,
1.4482999999996,149.256,24.3445,0.750657,15.818,,63.7475,,,,
1.4503999999996,150.672,27.0247,0.802388,15.9824,,63.9211,,,,
1.4524999999996,152.087,29.705,0.854119,16.1467,,64.0947,,,,
